Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team
"Jan 15, 2025 - MIN vs. GSW",L,29:29:00,7,2,2,100,0,0,0,3,5,60,2,8,10,1,0,2,1,2,-4,MIN
"Jan 13, 2025 - MIN @ WAS",W,32:34:00,11,5,6,83.3,0,0,0,1,2,50,5,6,11,2,1,1,0,1,11,
"Jan 11, 2025 - MIN vs. MEM",L,28:40:00,12,6,6,100,0,0,0,0,2,0,2,2,4,4,0,1,0,3,3,
"Jan 09, 2025 - MIN @ ORL",W,31:41:00,10,5,8,62.5,0,0,0,0,2,0,4,8,12,1,1,0,0,2,14,
"Jan 07, 2025 - MIN @ NOP",W,35:25:00,7,3,4,75,0,0,0,1,2,50,2,12,14,4,0,6,2,4,-6,
"Jan 06, 2025 - MIN vs. LAC",W,37:51:00,8,3,8,37.5,0,0,0,2,5,40,8,10,18,2,0,1,2,3,8,
"Jan 04, 2025 - MIN @ DET",L,29:32:00,6,3,6,50,0,0,0,0,2,0,2,4,6,0,0,2,3,2,-2,
"Jan 02, 2025 - MIN vs. BOS",L,27:50:00,6,3,5,60,0,0,0,0,0,0,3,4,7,0,0,0,0,1,-6,
"Dec 31, 2024 - MIN @ OKC",L,31:04:00,8,3,6,50,0,0,0,2,2,100,2,5,7,1,0,2,1,2,3,
"Dec 29, 2024 - MIN vs. SAS",W,30:33:00,17,6,12,50,0,0,0,5,6,83.3,11,4,15,2,0,2,1,4,-1,
"Dec 27, 2024 - MIN @ HOU",W,28:37:00,7,3,5,60,0,0,0,1,6,16.7,5,4,9,0,0,2,0,2,-18,
"Dec 25, 2024 - MIN @ DAL",W,39:26:00,14,6,7,85.7,0,0,0,2,2,100,2,8,10,0,1,2,1,3,8,
"Dec 23, 2024 - MIN @ ATL",L,28:19:00,2,1,4,25,0,0,0,0,0,0,2,4,6,0,0,1,3,1,-16,
"Dec 21, 2024 - MIN vs. GSW",L,36:50:00,18,7,8,87.5,0,0,0,4,7,57.1,2,10,12,2,1,1,1,0,-3,
"Dec 19, 2024 - MIN vs. NYK",L,22:18,3,1,1,100,0,0,0,1,4,25,1,3,4,0,2,0,0,2,-37,
"Dec 15, 2024 - MIN @ SAS",W,34:45:00,10,5,11,45.5,0,0,0,0,1,0,4,5,9,2,1,1,2,2,8,
"Dec 13, 2024 - MIN vs. LAL",W,37:48:00,12,5,8,62.5,0,0,0,2,4,50,5,8,13,2,1,1,0,1,3,
"Dec 08, 2024 - MIN @ GSW",L,37:53:00,4,1,3,33.3,0,0,0,2,4,50,1,8,9,1,1,3,2,3,-12,
"Dec 06, 2024 - MIN @ GSW",W,35:12:00,17,6,10,60,0,0,0,5,5,100,2,9,11,1,1,0,3,3,19,
"Dec 04, 2024 - MIN @ LAC",W,29:28:00,8,3,4,75,0,0,0,2,2,100,1,8,9,7,5,1,0,2,21,
"Dec 02, 2024 - MIN vs. LAL",W,32:11:00,17,7,8,87.5,0,0,0,3,4,75,6,6,12,0,1,0,2,3,17,
"Nov 29, 2024 - MIN vs. LAC",W,42:45:00,8,3,7,42.9,0,0,0,2,4,50,4,8,12,3,1,1,3,3,9,
"Nov 27, 2024 - MIN vs. SAC",L,36:56:00,9,2,2,100,0,0,0,5,6,83.3,2,5,7,3,0,4,0,3,-9,
"Nov 26, 2024 - MIN vs. HOU",L,43:50:00,5,2,3,66.7,0,0,0,1,2,50,3,13,16,2,0,1,1,5,4,
"Nov 24, 2024 - MIN @ BOS",L,34:29:00,10,4,5,80,0,0,0,2,2,100,8,12,20,0,0,0,0,2,-4,
"Nov 21, 2024 - MIN @ TOR",L,35:42:00,13,4,5,80,0,0,0,5,6,83.3,4,7,11,2,1,2,3,3,0,
"Nov 17, 2024 - MIN vs. PHX",W,36:48:00,11,4,8,50,0,0,0,3,4,75,4,6,10,2,0,4,3,2,4,
"Nov 15, 2024 - MIN @ SAC",W,40:59:00,11,5,7,71.4,0,0,0,1,1,100,3,8,11,2,0,3,1,2,11,
"Nov 13, 2024 - MIN @ POR",L,33:32:00,12,4,8,50,0,0,0,4,5,80,7,3,10,0,0,0,1,3,-8,
"Nov 12, 2024 - MIN @ POR",L,32:48:00,9,2,3,66.7,0,0,0,5,6,83.3,0,8,8,4,1,1,4,2,-7,
"Nov 10, 2024 - MIN vs. MIA",L,32:30:00,7,2,4,50,0,0,0,3,3,100,6,7,13,1,1,2,2,1,-4,
"Nov 08, 2024 - MIN vs. POR",W,22:32,8,4,5,80,0,0,0,0,0,0,4,11,15,2,0,3,2,5,18,
"Nov 07, 2024 - MIN @ CHI",W,31:47:00,21,9,11,81.8,0,0,0,3,3,100,3,6,9,3,0,1,2,4,23,
"Nov 04, 2024 - MIN vs. CHA",W,29:51:00,8,4,5,80,0,0,0,0,0,0,2,6,8,4,0,1,1,2,15,
"Nov 02, 2024 - MIN @ SAS",L,23:06,10,3,8,37.5,0,0,0,4,4,100,1,2,3,1,0,0,0,2,-8,
"Nov 01, 2024 - MIN vs. DEN",W,35:58:00,17,7,10,70,0,0,0,3,4,75,4,10,14,3,1,2,2,3,7,
"Oct 29, 2024 - MIN vs. DAL",L,31:11:00,7,2,5,40,0,0,0,3,5,60,4,4,8,1,0,0,2,3,-8,
"Oct 26, 2024 - MIN vs. TOR",W,38:59:00,15,6,8,75,0,0,0,3,4,75,2,10,12,1,1,4,1,3,20,
"Oct 24, 2024 - MIN @ SAC",W,34:37:00,3,1,2,50,0,0,0,1,2,50,1,10,11,1,2,0,3,4,-6,
"Oct 22, 2024 - MIN @ LAL",L,35:20:00,13,5,8,62.5,0,0,0,3,4,75,3,11,14,2,0,1,1,4,-10,
"Apr 14, 2024 - MIN vs. PHX",L,32:12:00,21,7,9,77.8,0,0,0,7,9,77.8,3,4,7,1,2,1,1,3,-17,
"Apr 12, 2024 - MIN vs. ATL",W,36:43:00,25,10,10,100,0,0,0,5,8,62.5,4,15,19,0,1,5,1,2,13,
"Apr 10, 2024 - MIN @ DEN",L,38:46:00,13,6,7,85.7,0,0,0,1,3,33.3,5,10,15,3,2,1,2,5,-17,
"Apr 09, 2024 - MIN vs. WAS",W,38:21:00,19,5,9,55.6,0,0,0,9,13,69.2,5,11,16,3,2,4,1,3,12,
"Apr 07, 2024 - MIN @ LAL",W,36:51:00,18,9,13,69.2,0,0,0,0,0,0,8,8,16,3,2,1,3,2,8,
"Apr 05, 2024 - MIN @ PHX",L,29:03:00,4,2,5,40,0,0,0,0,0,0,2,4,6,1,0,2,1,4,-26,
"Apr 03, 2024 - MIN vs. TOR",W,27:28:00,11,3,6,50,0,0,0,5,8,62.5,5,10,15,3,1,2,4,3,33,
"Apr 02, 2024 - MIN vs. HOU",W,35:13:00,12,4,7,57.1,0,0,0,4,6,66.7,1,13,14,0,0,2,1,3,-8,
"Mar 31, 2024 - MIN vs. CHI",L,37:40:00,19,8,9,88.9,0,0,0,3,7,42.9,3,7,10,1,2,1,0,2,-4,
"Mar 29, 2024 - MIN @ DEN",W,34:48:00,21,7,8,87.5,0,0,0,7,15,46.7,3,9,12,2,0,3,0,5,1,
"Mar 27, 2024 - MIN vs. DET",W,34:19:00,11,5,5,100,0,0,0,1,1,100,5,9,14,4,0,2,3,4,20,
"Mar 24, 2024 - MIN vs. GSW",W,37:10:00,17,7,10,70,0,0,0,3,3,100,1,11,12,2,0,1,4,5,8,
"Mar 22, 2024 - MIN vs. CLE",W,37:11:00,9,4,8,50,0,0,0,1,4,25,6,9,15,1,0,2,1,2,10,
"Mar 12, 2024 - MIN @ LAC",W,33:26:00,8,4,7,57.1,0,0,0,0,0,0,7,4,11,3,2,2,0,2,11,
"Mar 08, 2024 - MIN @ CLE",L,36:42:00,7,3,7,42.9,0,0,0,1,2,50,4,13,17,2,1,2,2,6,7,
"Mar 07, 2024 - MIN @ IND",W,39:41:00,18,7,11,63.6,0,0,0,4,5,80,6,8,14,0,2,3,2,2,6,
"Mar 04, 2024 - MIN vs. POR",W,39:01:00,25,9,10,90,0,0,0,7,7,100,5,11,16,0,1,3,3,6,-4,
"Mar 03, 2024 - MIN vs. LAC",L,40:27:00,12,5,7,71.4,0,0,0,2,2,100,3,13,16,2,0,3,1,3,4,
"Mar 01, 2024 - MIN vs. SAC",L,42:04:00,16,6,9,66.7,0,0,0,4,8,50,2,14,16,1,0,3,1,5,-6,
"Feb 28, 2024 - MIN vs. MEM",W,27:12:00,8,3,4,75,0,0,0,2,4,50,2,6,8,0,1,2,3,2,-16,
"Feb 27, 2024 - MIN vs. SAS",W,39:08:00,13,6,12,50,0,1,0,1,2,50,6,11,17,3,0,4,1,2,4,
"Feb 23, 2024 - MIN vs. MIL",L,38:03:00,12,6,8,75,0,0,0,0,1,0,7,12,19,1,0,2,0,5,5,
"Feb 15, 2024 - MIN @ POR",W,26:19:00,11,4,7,57.1,0,0,0,3,4,75,2,10,12,2,0,2,3,4,19,
"Feb 13, 2024 - MIN @ POR",W,37:27:00,16,7,10,70,0,0,0,2,4,50,6,9,15,1,0,1,1,3,12,
"Feb 12, 2024 - MIN @ LAC",W,33:21:00,17,6,11,54.5,0,0,0,5,5,100,6,5,11,0,0,4,2,4,9,
"Feb 08, 2024 - MIN @ MIL",W,35:13:00,16,8,9,88.9,0,0,0,0,1,0,3,8,11,4,1,0,0,3,13,
"Feb 06, 2024 - MIN @ CHI",L,44:24:00,12,3,6,50,0,0,0,6,10,60,7,9,16,1,1,1,1,5,-8,
"Feb 04, 2024 - MIN vs. HOU",W,31:24:00,17,7,9,77.8,0,0,0,3,5,60,3,10,13,1,1,4,0,1,32,
"Feb 02, 2024 - MIN vs. ORL",L,39:05:00,22,6,7,85.7,0,0,0,10,11,90.9,3,13,16,2,0,2,1,5,0,
"Jan 31, 2024 - MIN vs. DAL",W,28:06:00,17,5,9,55.6,0,0,0,7,12,58.3,2,4,6,0,0,2,2,4,18,
"Jan 29, 2024 - MIN @ OKC",W,36:25:00,12,6,6,100,0,0,0,0,1,0,4,14,18,1,1,1,3,0,11,
"Jan 27, 2024 - MIN @ SAS",L,36:50:00,19,8,9,88.9,0,0,0,3,4,75,2,5,7,1,1,1,1,4,-4,
"Jan 25, 2024 - MIN @ BKN",W,32:44:00,10,4,9,44.4,0,0,0,2,2,100,1,12,13,1,1,2,1,3,3,
"Jan 24, 2024 - MIN @ WAS",W,34:45:00,19,7,11,63.6,0,0,0,5,6,83.3,7,9,16,1,0,4,0,4,9,
"Jan 22, 2024 - MIN vs. CHA",L,39:03:00,13,6,6,100,0,0,0,1,2,50,2,9,11,1,0,0,0,3,-10,
"Jan 20, 2024 - MIN vs. OKC",L,33:22:00,7,1,6,16.7,0,0,0,5,8,62.5,4,14,18,2,0,0,2,4,-4,
"Jan 18, 2024 - MIN vs. MEM",W,38:53:00,17,5,10,50,0,1,0,7,10,70,3,7,10,4,0,6,3,3,20,
"Jan 17, 2024 - MIN @ DET",W,37:39:00,19,8,11,72.7,0,0,0,3,4,75,5,11,16,2,0,1,1,4,12,
"Jan 14, 2024 - MIN vs. LAC",W,36:55:00,15,4,5,80,0,0,0,7,14,50,3,15,18,0,0,4,1,4,-1,
"Jan 12, 2024 - MIN vs. POR",W,28:26:00,24,9,11,81.8,0,0,0,6,8,75,5,12,17,0,0,2,1,2,33,
"Jan 09, 2024 - MIN @ ORL",W,33:34:00,21,8,10,80,0,0,0,5,6,83.3,1,11,12,1,1,3,2,3,13,
"Jan 07, 2024 - MIN @ DAL",L,34:13:00,9,4,9,44.4,0,0,0,1,4,25,6,11,17,1,1,0,5,4,1,
"Jan 05, 2024 - MIN @ HOU",W,32:58:00,13,6,7,85.7,0,0,0,1,3,33.3,3,9,12,1,2,2,1,2,22,
"Jan 03, 2024 - MIN vs. NOP",L,23:54,5,2,3,66.7,0,0,0,1,2,50,1,4,5,0,0,1,1,4,-16,
"Jan 01, 2024 - MIN @ NYK",L,37:48:00,10,3,8,37.5,0,0,0,4,6,66.7,2,13,15,1,0,0,1,2,-11,
"Dec 30, 2023 - MIN vs. LAL",W,37:41:00,13,6,7,85.7,0,0,0,1,1,100,4,9,13,0,2,1,4,3,19,
"Dec 28, 2023 - MIN vs. DAL",W,37:37:00,20,7,7,100,0,0,0,6,7,85.7,2,9,11,2,0,3,2,2,3,
"Dec 26, 2023 - MIN @ OKC",L,28:53:00,10,2,6,33.3,0,1,0,6,8,75,0,5,5,0,0,0,1,1,-14,
"Dec 23, 2023 - MIN @ SAC",W,39:13:00,21,10,13,76.9,0,0,0,1,2,50,6,11,17,1,0,2,1,3,27,
"Dec 21, 2023 - MIN vs. LAL",W,37:23:00,15,6,11,54.5,0,0,0,3,6,50,5,8,13,3,1,3,2,3,-1,
"Apr 09, 2023 - MIN vs. NOP",W,13:04,2,1,1,100,0,0,0,0,0,0,0,3,3,0,0,0,0,0,-14,
"Apr 08, 2023 - MIN @ SAS",W,28:33:00,10,4,5,80,0,0,0,2,5,40,2,11,13,5,1,4,1,2,6,
"Apr 04, 2023 - MIN @ BKN",W,33:47:00,12,5,8,62.5,0,0,0,2,3,66.7,4,8,12,2,0,1,2,3,-5,
"Apr 02, 2023 - MIN vs. POR",L,35:20:00,10,5,10,50,0,0,0,0,0,0,4,11,15,3,0,0,1,3,-6,
"Mar 31, 2023 - MIN vs. LAL",L,31:06:00,14,6,9,66.7,0,0,0,2,2,100,5,6,11,1,2,0,1,3,4,
"Mar 29, 2023 - MIN @ PHX",L,35:06:00,7,3,5,60,0,0,0,1,2,50,6,9,15,2,2,0,6,5,-2,
"Mar 27, 2023 - MIN @ SAC",W,35:25:00,16,5,9,55.6,0,0,0,6,8,75,4,12,16,4,0,2,2,4,9,
"Mar 26, 2023 - MIN @ GSW",W,34:20:00,10,1,3,33.3,0,0,0,8,12,66.7,4,14,18,2,0,1,4,5,-7,
"Mar 22, 2023 - MIN vs. ATL",W,33:12:00,12,4,8,50,0,0,0,4,8,50,5,7,12,2,1,1,0,3,3,
"Mar 20, 2023 - MIN @ NYK",W,37:19:00,16,7,9,77.8,0,0,0,2,5,40,2,5,7,3,1,1,0,1,12,
"Mar 18, 2023 - MIN @ TOR",L,30:44:00,14,4,8,50,0,0,0,6,7,85.7,5,7,12,3,0,1,2,3,-16,
"Mar 17, 2023 - MIN @ CHI",L,33:27:00,21,8,14,57.1,0,0,0,5,9,55.6,9,10,19,1,0,5,5,6,4,
"Mar 15, 2023 - MIN vs. BOS",L,28:58:00,15,6,8,75,0,0,0,3,7,42.9,1,5,6,1,1,0,1,3,0,
"Mar 13, 2023 - MIN @ ATL",W,29:30:00,14,5,10,50,0,0,0,4,5,80,2,6,8,4,1,3,0,2,25,
"Mar 10, 2023 - MIN vs. BKN",L,42:14:00,26,12,15,80,0,0,0,2,6,33.3,5,8,13,4,4,1,1,3,5,
"Mar 07, 2023 - MIN vs. PHI",L,24:58:00,6,2,6,33.3,0,0,0,2,4,50,1,8,9,2,2,1,2,2,-14,
"Mar 04, 2023 - MIN @ SAC",W,31:04:00,13,5,9,55.6,0,0,0,3,4,75,4,10,14,0,0,2,1,4,11,
"Mar 03, 2023 - MIN @ LAL",W,27:03:00,22,8,12,66.7,0,0,0,6,10,60,5,9,14,3,1,2,1,4,-1,
"Feb 28, 2023 - MIN @ LAC",W,29:14:00,16,7,11,63.6,0,0,0,2,6,33.3,2,5,7,0,0,2,3,4,3,
"Feb 24, 2023 - MIN vs. CHA",L,30:02:00,17,7,9,77.8,0,0,0,3,4,75,3,7,10,0,1,3,1,2,-7,
"Feb 16, 2023 - MIN vs. WAS",L,35:31:00,17,8,15,53.3,0,0,0,1,2,50,7,12,19,1,0,3,2,3,4,
"Feb 13, 2023 - MIN @ DAL",W,29:43:00,21,9,9,100,0,0,0,3,5,60,3,11,14,1,0,0,3,3,17,
"Feb 10, 2023 - MIN @ MEM",L,29:30:00,8,2,4,50,0,0,0,4,4,100,2,8,10,2,0,2,1,3,-18,
"Feb 07, 2023 - MIN @ DEN",L,18:49,0,0,2,0,0,0,0,0,0,0,1,4,5,0,0,1,1,2,-10,
"Feb 05, 2023 - MIN vs. DEN",W,17:50,16,7,8,87.5,0,0,0,2,4,50,1,7,8,1,0,1,2,4,16,
"Feb 03, 2023 - MIN vs. ORL",L,26:15:00,15,5,7,71.4,0,0,0,5,6,83.3,2,5,7,1,2,0,1,2,-4,
"Jan 30, 2023 - MIN vs. SAC",L,40:11:00,19,7,9,77.8,0,0,0,5,10,50,1,13,14,1,1,0,3,3,5,
"Jan 28, 2023 - MIN vs. SAC",W,35:51:00,13,3,5,60,0,0,0,7,9,77.8,2,12,14,1,1,1,2,2,6,
"Jan 27, 2023 - MIN vs. MEM",W,31:27:00,7,3,5,60,0,0,0,1,2,50,2,11,13,1,1,3,3,4,5,
"Jan 25, 2023 - MIN @ NOP",W,34:30:00,17,7,12,58.3,0,0,0,3,5,60,2,10,12,3,1,1,0,2,13,
"Jan 23, 2023 - MIN @ HOU",L,35:35:00,15,5,8,62.5,0,0,0,5,7,71.4,6,10,16,1,0,4,2,3,-4,
"Jan 16, 2023 - MIN vs. UTA",L,4:58,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
"Jan 14, 2023 - MIN vs. CLE",W,13:25,6,2,3,66.7,0,0,0,2,2,100,0,4,4,0,1,0,0,1,-1,
"Jan 13, 2023 - MIN vs. PHX",W,32:19:00,4,1,1,100,0,0,0,2,4,50,1,11,12,1,4,1,5,5,3,
"Jan 11, 2023 - MIN @ DET",L,32:28:00,16,6,8,75,0,0,0,4,6,66.7,4,10,14,0,2,0,2,2,0,
"Jan 08, 2023 - MIN @ HOU",W,37:37:00,18,8,12,66.7,0,0,0,2,3,66.7,4,7,11,0,0,1,2,3,16,
"Jan 06, 2023 - MIN vs. LAC",W,36:15:00,25,11,15,73.3,0,0,0,3,5,60,7,14,21,0,0,2,5,2,31,
"Jan 04, 2023 - MIN vs. POR",W,35:03:00,17,6,10,60,0,0,0,5,7,71.4,3,9,12,1,2,3,1,4,-8,
"Jan 02, 2023 - MIN vs. DEN",W,27:28:00,8,3,3,100,0,0,0,2,4,50,2,2,4,3,0,2,1,5,-4,
"Dec 31, 2022 - MIN vs. DET",L,27:35:00,9,3,3,100,0,0,0,3,6,50,2,8,10,0,0,2,3,3,-8,
"Dec 28, 2022 - MIN @ NOP",L,28:47:00,10,4,5,80,0,0,0,2,2,100,1,7,8,2,0,4,2,6,-6,
"Dec 26, 2022 - MIN @ MIA",L,31:13:00,10,5,7,71.4,0,0,0,0,2,0,1,7,8,0,0,0,2,0,-14,
"Dec 23, 2022 - MIN @ BOS",L,35:44:00,8,3,4,75,0,0,0,2,4,50,4,8,12,2,0,0,2,3,-23,
"Dec 21, 2022 - MIN vs. DAL",L,38:12:00,19,9,11,81.8,0,0,0,1,3,33.3,5,10,15,0,2,2,1,1,-2,
"Dec 14, 2022 - MIN @ LAC",L,31:42:00,11,3,5,60,0,0,0,5,7,71.4,4,9,13,0,0,2,3,3,-9,
"Dec 12, 2022 - MIN @ POR",L,31:30:00,16,8,13,61.5,0,0,0,0,1,0,5,15,20,2,1,0,1,4,-9,
"Dec 10, 2022 - MIN @ POR",L,36:07:00,24,9,11,81.8,0,0,0,6,9,66.7,1,8,9,2,4,1,1,4,7,
"Dec 09, 2022 - MIN @ UTA",W,36:36:00,22,8,11,72.7,0,1,0,6,10,60,3,10,13,1,0,0,3,4,15,
"Dec 07, 2022 - MIN vs. IND",W,31:27:00,16,6,12,50,0,0,0,4,5,80,5,16,21,1,3,2,2,3,15,
"Dec 03, 2022 - MIN vs. OKC",L,9:13,6,3,3,100,0,0,0,0,2,0,2,2,4,0,0,0,0,2,-11,
"Apr 10, 2022 - UTA @ POR",W,29:38:00,18,4,6,66.7,0,0,0,10,14,71.4,3,10,13,1,0,2,2,2,25,
"Apr 08, 2022 - UTA vs. PHX",L,33:03:00,16,5,7,71.4,0,0,0,6,9,66.7,3,9,12,2,0,1,4,4,-4,
"Apr 06, 2022 - UTA vs. OKC",W,26:09:00,20,9,9,100,0,0,0,2,4,50,2,8,10,1,1,2,0,2,33,
"Apr 05, 2022 - UTA vs. MEM",W,34:17:00,22,5,8,62.5,0,0,0,12,18,66.7,6,15,21,0,1,1,3,5,0,
"Apr 02, 2022 - UTA @ GSW",L,37:32:00,14,5,9,55.6,0,2,0,4,7,57.1,5,15,20,1,2,0,2,3,3,
"Mar 31, 2022 - UTA vs. LAL",W,36:05:00,25,9,11,81.8,0,0,0,7,9,77.8,4,13,17,0,1,2,2,3,14,
"Mar 29, 2022 - UTA @ LAC",L,38:26:00,9,4,7,57.1,0,0,0,1,6,16.7,4,12,16,1,2,3,3,5,-1,
"Mar 25, 2022 - UTA @ CHA",L,37:26:00,11,5,7,71.4,0,0,0,1,2,50,2,17,19,1,0,1,1,4,-6,
"Mar 23, 2022 - UTA @ BOS",L,30:25:00,14,4,6,66.7,0,0,0,6,6,100,4,7,11,1,1,0,1,1,-10,
"Mar 21, 2022 - UTA @ BKN",L,30:34:00,11,4,5,80,0,0,0,3,4,75,0,4,4,1,0,0,1,1,-13,
"Mar 20, 2022 - UTA @ NYK",W,33:05:00,14,2,3,66.7,0,0,0,10,12,83.3,3,6,9,0,0,4,1,2,12,
"Mar 18, 2022 - UTA vs. LAC",W,26:32:00,19,8,11,72.7,0,0,0,3,3,100,8,8,16,2,0,1,2,0,28,
"Mar 16, 2022 - UTA vs. CHI",W,33:28:00,14,5,8,62.5,0,0,0,4,6,66.7,6,14,20,2,1,4,1,3,10,
"Mar 14, 2022 - UTA vs. MIL",L,31:43:00,18,6,8,75,0,0,0,6,8,75,4,10,14,0,1,0,2,2,-3,
"Mar 11, 2022 - UTA @ SAS",L,31:54:00,13,2,3,66.7,0,0,0,9,10,90,4,12,16,1,0,5,3,4,-2,
"Mar 09, 2022 - UTA vs. POR",W,22:14,9,4,4,100,0,0,0,1,4,25,1,9,10,1,0,0,1,4,24,
"Mar 07, 2022 - UTA @ DAL",L,34:11:00,12,3,5,60,0,0,0,6,6,100,3,10,13,0,0,3,3,5,-4,
"Mar 06, 2022 - UTA @ OKC",W,34:14:00,12,5,8,62.5,0,0,0,2,3,66.7,5,12,17,1,0,1,1,0,26,
"Mar 04, 2022 - UTA @ NOP",L,25:05:00,10,4,4,100,0,0,0,2,6,33.3,4,7,11,1,1,0,1,1,-19,
"Mar 02, 2022 - UTA @ HOU",W,38:04:00,27,12,14,85.7,0,0,0,3,4,75,6,11,17,1,1,2,2,4,-12,
"Feb 27, 2022 - UTA @ PHX",W,28:46:00,16,5,13,38.5,0,0,0,6,8,75,7,7,14,1,0,3,0,1,-15,
"Feb 25, 2022 - UTA vs. DAL",W,33:33:00,14,6,6,100,0,0,0,2,4,50,2,15,17,2,0,3,3,3,-5,
"Feb 16, 2022 - UTA @ LAL",L,27:59:00,5,2,3,66.7,0,0,0,1,2,50,1,10,11,0,0,3,2,3,-27,
"Feb 14, 2022 - UTA vs. HOU",W,21:57,14,7,8,87.5,0,0,0,0,0,0,0,7,7,2,0,1,1,2,19,
"Jan 23, 2022 - UTA @ GSW",L,35:59:00,12,5,10,50,0,1,0,2,2,100,7,11,18,3,1,0,1,0,-5,
"Jan 21, 2022 - UTA vs. DET",W,32:18:00,24,8,11,72.7,0,0,0,8,11,72.7,4,10,14,1,0,4,2,4,-5,
"Jan 19, 2022 - UTA vs. HOU",L,36:40:00,23,9,13,69.2,0,0,0,5,7,71.4,4,5,9,4,2,2,1,3,2,
"Jan 17, 2022 - UTA @ LAL",L,36:58:00,19,6,8,75,0,0,0,7,8,87.5,2,14,16,0,1,3,3,3,-10,
"Jan 16, 2022 - UTA @ DEN",W,35:00:00,18,7,7,100,0,0,0,4,7,57.1,7,12,19,2,0,2,3,2,36,
"Jan 03, 2022 - UTA @ NOP",W,37:08:00,10,3,8,37.5,0,0,0,4,6,66.7,6,11,17,0,2,2,2,5,12,
"Jan 01, 2022 - UTA vs. GSW",L,34:59:00,20,9,10,90,0,0,0,2,4,50,7,12,19,2,0,0,2,4,10,
