Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team
"Feb 09, 2021 - PHI @ SAC",W,40:49:00,22,8,15,53.3,2,5,40,4,4,100,0,10,10,1,0,0,1,4,4,
"Feb 06, 2021 - PHI vs. BKN",W,31:46:00,21,10,16,62.5,0,1,0,1,1,100,4,8,12,6,2,1,2,2,6,
"Feb 04, 2021 - PHI vs. POR",L,32:32:00,12,5,14,35.7,0,2,0,2,2,100,2,9,11,5,0,0,3,3,-26,
"Feb 03, 2021 - PHI @ CHA",W,37:45:00,26,8,15,53.3,1,4,25,9,9,100,1,5,6,4,0,0,1,1,8,
"Jan 31, 2021 - PHI @ IND",W,30:30:00,27,10,19,52.6,2,5,40,5,5,100,1,7,8,0,0,1,3,4,10,
"Jan 29, 2021 - PHI @ MIN",W,34:18:00,17,6,17,35.3,2,3,66.7,3,4,75,1,10,11,3,1,2,1,0,16,
"Jan 27, 2021 - PHI vs. LAL",W,36:40:00,24,10,16,62.5,2,4,50,2,4,50,0,7,7,3,1,0,3,3,-3,
"Jan 25, 2021 - PHI @ DET",L,29:51:00,25,10,19,52.6,3,6,50,2,4,50,2,5,7,2,0,1,4,4,-11,
"Jan 23, 2021 - PHI @ DET",W,34:08:00,17,6,14,42.9,3,5,60,2,2,100,0,4,4,0,0,2,4,2,13,
"Jan 22, 2021 - PHI vs. BOS",W,41:24:00,23,10,12,83.3,3,3,100,0,0,0,1,7,8,3,0,1,3,0,15,
"Aug 14, 2020 - PHI @ HOU",W,23:58,18,6,10,60,2,3,66.7,4,4,100,0,7,7,4,1,0,0,0,2,
"Aug 12, 2020 - PHI vs. TOR",L,24:46:00,22,8,13,61.5,1,4,25,5,8,62.5,1,5,6,5,0,2,0,1,10,
"Aug 09, 2020 - PHI @ POR",L,32:39:00,16,7,19,36.8,2,4,50,0,0,0,2,5,7,3,0,0,0,0,-7,
"Aug 07, 2020 - PHI vs. ORL",W,39:43:00,23,8,21,38.1,2,5,40,5,7,71.4,6,9,15,4,0,0,2,4,15,
"Aug 05, 2020 - PHI @ WAS",W,37:16:00,18,8,18,44.4,1,5,20,1,1,100,1,5,6,2,1,1,2,5,0,
"Aug 03, 2020 - PHI vs. SAS",W,30:47:00,25,10,17,58.8,3,5,60,2,2,100,1,5,6,4,1,1,3,5,7,
"Aug 01, 2020 - PHI @ IND",L,36:32:00,30,12,29,41.4,3,8,37.5,3,3,100,4,4,8,0,1,1,0,2,0,
"Mar 11, 2020 - PHI vs. DET",W,29:27:00,15,5,14,35.7,1,7,14.3,4,4,100,1,6,7,5,0,0,0,2,4,
"Mar 07, 2020 - PHI @ GSW",L,34:47:00,24,10,23,43.5,1,5,20,3,3,100,1,3,4,4,1,0,2,3,-7,
"Mar 05, 2020 - PHI @ SAC",W,36:30:00,28,11,22,50,4,6,66.7,2,3,66.7,4,10,14,3,0,1,2,1,21,
"Mar 03, 2020 - PHI @ LAL",L,33:04:00,18,8,18,44.4,2,6,33.3,0,1,0,2,5,7,2,0,0,3,4,-14,
"Mar 01, 2020 - PHI @ LAC",L,40:58:00,25,11,21,52.4,3,7,42.9,0,1,0,2,2,4,4,1,0,1,3,-5,
"Feb 27, 2020 - PHI vs. NYK",W,35:23:00,34,14,21,66.7,3,6,50,3,3,100,1,6,7,7,1,1,1,4,-6,
"Feb 26, 2020 - PHI @ CLE",L,36:27:00,11,4,13,30.8,1,4,25,2,2,100,2,2,4,3,3,1,2,1,-10,
"Feb 24, 2020 - PHI vs. ATL",W,35:17:00,25,9,18,50,4,6,66.7,3,4,75,0,6,6,4,1,1,0,1,21,
"Feb 22, 2020 - PHI @ MIL",L,30:55:00,11,3,10,30,0,2,0,5,5,100,2,3,5,1,1,0,1,1,-28,
"Feb 20, 2020 - PHI vs. BKN",W,46:12:00,22,10,20,50,0,4,0,2,3,66.7,2,10,12,6,2,0,3,5,18,
"Feb 11, 2020 - PHI vs. LAC",W,36:57:00,17,8,19,42.1,1,6,16.7,0,0,0,1,11,12,5,0,0,0,0,18,
"Feb 09, 2020 - PHI vs. CHI",W,30:29:00,14,5,9,55.6,2,2,100,2,2,100,0,3,3,4,0,0,1,2,-5,
"Feb 07, 2020 - PHI vs. MEM",W,32:33:00,21,9,17,52.9,3,4,75,0,1,0,0,6,6,5,0,2,0,1,17,
"Feb 06, 2020 - PHI @ MIL",L,37:57:00,25,10,23,43.5,5,6,83.3,0,0,0,1,6,7,4,1,0,1,1,-8,
"Feb 03, 2020 - PHI @ MIA",L,25:13:00,6,3,12,25,0,6,0,0,0,0,1,4,5,2,0,0,0,1,-8,
"Feb 01, 2020 - PHI @ BOS",L,32:22:00,10,4,12,33.3,1,2,50,1,1,100,0,6,6,1,1,0,2,2,-19,
"Jan 30, 2020 - PHI @ ATL",L,35:11:00,21,6,15,40,0,4,0,9,10,90,0,9,9,4,0,0,3,4,1,
"Jan 28, 2020 - PHI vs. GSW",W,36:46:00,14,6,10,60,1,3,33.3,1,2,50,0,7,7,4,0,0,2,1,11,
"Jan 25, 2020 - PHI vs. LAL",W,38:16:00,29,10,20,50,3,8,37.5,6,7,85.7,1,7,8,1,0,1,3,3,6,
"Jan 22, 2020 - PHI @ TOR",L,40:43:00,22,7,18,38.9,4,10,40,4,5,80,0,6,6,4,1,2,1,3,-9,
"Jan 20, 2020 - PHI @ BKN",W,33:46:00,15,5,17,29.4,3,10,30,2,2,100,0,6,6,0,1,1,0,3,-7,
"Jan 18, 2020 - PHI @ NYK",W,34:16:00,15,5,13,38.5,4,8,50,1,1,100,0,8,8,3,0,0,2,2,-2,
"Jan 17, 2020 - PHI vs. CHI",W,36:10:00,13,5,12,41.7,0,3,0,3,3,100,0,3,3,4,2,0,1,1,19,
"Jan 15, 2020 - PHI vs. BKN",W,35:22:00,34,14,20,70,4,6,66.7,2,3,66.7,1,9,10,3,1,0,0,1,6,
"Jan 13, 2020 - PHI @ IND",L,39:16:00,15,7,16,43.8,1,5,20,0,2,0,1,10,11,3,1,0,3,1,2,
"Jan 11, 2020 - PHI @ DAL",L,34:08:00,20,9,22,40.9,2,7,28.6,0,0,0,2,8,10,1,0,0,0,1,-18,
"Jan 09, 2020 - PHI vs. BOS",W,34:56:00,16,7,17,41.2,2,5,40,0,0,0,0,7,7,3,2,0,1,1,5,
"Jan 06, 2020 - PHI vs. OKC",W,22:08,18,7,11,63.6,4,6,66.7,0,0,0,0,6,6,4,0,0,1,6,6,
"Jan 03, 2020 - PHI @ HOU",L,41:30:00,24,8,18,44.4,2,4,50,6,6,100,0,2,2,2,0,1,0,3,-7,
"Dec 31, 2019 - PHI @ IND",L,23:58,9,4,9,44.4,1,3,33.3,0,0,0,1,1,2,2,0,0,0,2,-17,
"Dec 28, 2019 - PHI @ MIA",L,36:15:00,12,4,15,26.7,0,4,0,4,4,100,0,8,8,0,0,0,0,3,-15,
"Dec 27, 2019 - PHI @ ORL",L,36:13:00,24,9,19,47.4,3,8,37.5,3,4,75,2,9,11,3,0,0,2,2,0,
"Dec 25, 2019 - PHI vs. MIL",W,34:51:00,22,8,16,50,5,7,71.4,1,1,100,1,3,4,2,1,0,1,0,5,
"Dec 23, 2019 - PHI @ DET",W,34:16:00,35,14,21,66.7,4,7,57.1,3,3,100,1,6,7,3,2,0,0,3,22,
"Dec 21, 2019 - PHI vs. WAS",W,30:37:00,16,6,11,54.5,3,6,50,1,2,50,1,5,6,4,2,0,0,3,23,
"Dec 20, 2019 - PHI vs. DAL",L,32:22:00,7,3,11,27.3,0,4,0,1,3,33.3,1,1,2,2,0,0,1,1,-28,
"Dec 18, 2019 - PHI vs. MIA",L,39:17:00,20,7,16,43.8,2,6,33.3,4,5,80,2,2,4,2,0,0,2,2,16,
"Dec 15, 2019 - PHI @ BKN",L,32:36:00,17,8,17,47.1,0,3,0,1,1,100,0,6,6,3,0,2,4,0,-17,
"Dec 13, 2019 - PHI vs. NOP",W,37:31:00,31,12,20,60,1,3,33.3,6,7,85.7,0,5,5,2,0,0,0,1,2,
"Dec 12, 2019 - PHI @ BOS",W,32:45:00,23,10,20,50,1,3,33.3,2,3,66.7,2,6,8,7,1,2,0,2,-2,
"Dec 10, 2019 - PHI vs. DEN",W,35:44:00,20,7,17,41.2,2,4,50,4,5,80,1,6,7,4,1,2,1,2,9,
"Dec 08, 2019 - PHI vs. TOR",W,38:54:00,26,10,22,45.5,4,8,50,2,2,100,0,6,6,3,0,1,2,1,-6,
"Dec 07, 2019 - PHI vs. CLE",W,22:19,15,6,10,60,1,3,33.3,2,2,100,1,3,4,3,0,0,2,1,27,
"Apr 09, 2019 - PHI @ MIA",L,20:22,6,3,16,18.8,0,6,0,0,0,0,2,7,9,2,0,0,0,0,-15,
"Apr 06, 2019 - PHI @ CHI",W,31:52:00,16,6,14,42.9,0,2,0,4,6,66.7,1,5,6,5,0,0,3,0,7,
"Apr 04, 2019 - PHI vs. MIL",L,30:21:00,13,6,15,40,1,3,33.3,0,0,0,0,9,9,3,0,1,2,5,-12,
"Apr 03, 2019 - PHI @ ATL",L,36:53:00,21,6,14,42.9,2,5,40,7,7,100,4,3,7,2,0,0,2,5,0,
"Apr 01, 2019 - PHI @ DAL",L,33:41:00,25,10,19,52.6,1,6,16.7,4,5,80,0,6,6,3,0,1,2,1,-8,
"Mar 30, 2019 - PHI @ MIN",W,39:02:00,25,9,20,45,3,8,37.5,4,5,80,1,6,7,4,0,0,0,3,4,
"Mar 28, 2019 - PHI vs. BKN",W,35:22:00,6,3,8,37.5,0,2,0,0,0,0,2,8,10,4,1,0,1,1,9,
"Mar 25, 2019 - PHI @ ORL",L,33:35:00,15,5,10,50,0,2,0,5,6,83.3,0,4,4,3,1,0,2,4,-22,
"Mar 23, 2019 - PHI @ ATL",L,36:52:00,13,6,17,35.3,1,4,25,0,1,0,4,5,9,2,0,1,2,2,-11,
"Mar 20, 2019 - PHI vs. BOS",W,36:40:00,21,7,17,41.2,2,5,40,5,6,83.3,3,5,8,3,0,0,1,2,5,
"Mar 19, 2019 - PHI @ CHA",W,38:51:00,22,8,17,47.1,1,5,20,5,6,83.3,1,10,11,3,1,0,2,3,13,
"Mar 17, 2019 - PHI @ MIL",W,34:09:00,12,4,7,57.1,1,2,50,3,4,75,1,6,7,4,1,0,0,0,5,
"Mar 15, 2019 - PHI vs. SAC",W,34:35:00,19,7,16,43.8,1,5,20,4,4,100,1,6,7,4,1,1,1,1,19,
"Mar 12, 2019 - PHI vs. CLE",W,39:00:00,11,5,12,41.7,1,5,20,0,0,0,0,9,9,3,0,0,4,4,4,
"Mar 10, 2019 - PHI vs. IND",W,35:02:00,16,7,16,43.8,2,5,40,0,0,0,1,7,8,4,1,1,2,2,-3,
"Mar 08, 2019 - PHI @ HOU",L,33:34:00,22,10,15,66.7,2,4,50,0,0,0,1,8,9,0,0,0,0,1,-20,
"Mar 06, 2019 - PHI @ CHI",L,36:21:00,13,5,13,38.5,1,2,50,2,2,100,3,1,4,1,0,0,3,2,-5,
"Mar 05, 2019 - PHI vs. ORL",W,34:09:00,21,8,15,53.3,1,3,33.3,4,4,100,1,11,12,5,2,1,2,2,15,
"Mar 02, 2019 - PHI vs. GSW",L,43:32:00,20,7,20,35,3,11,27.3,3,3,100,1,8,9,3,0,0,4,4,-4,
"Feb 28, 2019 - PHI @ OKC",W,39:39:00,32,11,19,57.9,5,7,71.4,5,5,100,0,5,5,3,1,1,1,2,6,
"Feb 25, 2019 - PHI @ NOP",W,38:50:00,29,10,16,62.5,2,8,25,7,8,87.5,1,9,10,3,0,2,2,0,-1,
"Feb 23, 2019 - PHI vs. POR",L,35:10:00,20,8,14,57.1,3,7,42.9,1,1,100,0,8,8,0,1,1,2,3,-23,
"Feb 21, 2019 - PHI vs. MIA",W,35:37:00,23,8,15,53.3,3,7,42.9,4,6,66.7,1,10,11,1,0,1,1,2,19,
"Feb 13, 2019 - PHI @ NYK",W,35:13:00,25,9,14,64.3,3,7,42.9,4,5,80,0,6,6,3,0,1,1,3,27,
"Feb 12, 2019 - PHI vs. BOS",L,34:32:00,10,4,14,28.6,0,6,0,2,2,100,1,7,8,2,0,0,1,4,-12,
"Feb 10, 2019 - PHI vs. LAL",W,28:47:00,22,9,14,64.3,3,5,60,1,2,50,1,5,6,6,0,1,1,3,5,
"Feb 08, 2019 - PHI vs. DEN",W,32:29:00,14,6,12,50,2,3,66.7,0,0,0,1,7,8,3,1,0,0,2,0,
"Feb 05, 2019 - LAC @ CHA",W,36:11:00,34,13,21,61.9,6,7,85.7,2,3,66.7,1,6,7,5,0,0,6,2,-9,
"Feb 03, 2019 - LAC @ TOR",L,31:19:00,13,5,18,27.8,0,2,0,3,3,100,1,3,4,2,1,0,3,4,-17,
"Feb 02, 2019 - LAC @ DET",W,29:26:00,7,3,12,25,1,5,20,0,0,0,0,8,8,2,0,0,2,2,-12,
"Jan 31, 2019 - LAC vs. LAL",L,43:05:00,15,5,13,38.5,1,4,25,4,6,66.7,1,7,8,8,0,1,0,5,-1,
"Jan 28, 2019 - LAC vs. ATL",L,35:57:00,30,11,18,61.1,2,4,50,6,7,85.7,0,8,8,7,0,2,2,3,-1,
